participant_id,timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,label
0,18004,BA_LEFT_CLICK,0,0.22696764387351254_0.7952837063360023_0.002213456931191735,0.28455690578081816_0.7809964665188863_-0.00755022641886219,0.3353334453749687_0.733898927812699_-0.015048675611809264,0.3663392475147812_0.6773908457452544_-0.0297326632743686,0.3814217993618381_0.6168808426183405_-0.03347339963009508,0.319296307180928_0.5778397344332475_0.006680125781279364,0.3484082363240867_0.5139446653396762_-0.004420779449834443,0.3695836172386234_0.47831962740528705_-0.0168669674485488,0.3879205813488459_0.45169626351770925_-0.051632042234652745,0.2912607149074872_0.5463197005274616_0.006812413831293536,0.31636226704582143_0.4523337615898482_-0.0034725427065521353,0.3370896004515766_0.3936542667524461_-0.023069067420270324,0.35646285965004926_0.3464661858038809_-0.04628813506322479,NONE
0,18038,BA_LEFT_CLICK,0,0.22657806569466576_0.7933991204490509_0.0032541046162271924,0.2841967605388849_0.7785854775440275_-0.006772254322917816,0.3342837820091272_0.7306496898690252_-0.015192535817778404,0.36501719044842473_0.673061455988446_-0.030809739304034675,0.3795621414185629_0.6110592194971993_-0.03535638241045119,0.3194847459114447_0.5760952848419777_0.006467320353493341,0.3486090594286083_0.5122606831765871_-0.0045393748506657415,0.36988857037895717_0.47609006552782157_-0.01712119757648812,0.38811522765804096_0.4496633543696179_-0.05202689111670932,0.29128594643198646_0.5446031151201505_0.00672292646248337,0.3163502198923792_0.4502597914831823_-0.0032978790548825166,0.3370205182137393_0.3915188509286598_-0.022742140687868024,0.356526620022133_0.3441424386943742_-0.0460867006870697,NONE
0,18072,BA_LEFT_CLICK,0,0.22583012397392263_0.790829130076587_0.002026470173980747,0.28441340627961864_0.7744933596238757_-0.007755308381677912,0.332969824841692_0.7253418882973504_-0.016462043762331242,0.36257982243854325_0.6666176642605139_-0.0319449020007839,0.3772607460976494_0.6034666068218195_-0.03630565296071722,0.31997216777140736_0.5752727523029035_0.006369444990718563,0.34887837121918674_0.5117458763104042_-0.003920527273396821,0.37046841102499806_0.474582594147416_-0.016292317148180854,0.38844711815395966_0.44877486102789044_-0.05113475245587891,0.29117131190556844_0.5441346214601341_0.006742818148765536,0.3162794516459438_0.44862843884603076_-0.001955342048198692,0.33692060258406825_0.38987383628377564_-0.020744329410684128,0.3566705877237916_0.3420787944193971_-0.044181574924198,NONE
0,18105,BA_LEFT_CLICK,0,0.22497270198904412_0.7898420636361597_-0.0020528303229125702,0.28420038344616505_0.7711628859031411_-0.01055448127346138,0.33141159047371066_0.719431378069521_-0.018818444681266974,0.36057084194627226_0.6583773394925176_-0.03312839667634886,0.37499684217459783_0.5932155543058748_-0.03651662918295824,0.32047040689893436_0.5754047500753551_0.006539679677934805,0.34886248906481165_0.5125934411987751_-0.0031092838239512215,0.37061921610561244_0.47453943809755017_-0.015392804393078528,0.3880876281665088_0.4494456781785441_-0.050086151340427924,0.29131197895255534_0.5439476169259504_0.006982841981914498,0.3165332938015725_0.44753311740220303_-0.0004502911399131711,0.3369655477716003_0.388746455387189_-0.01798061288825037,0.35668029146618846_0.3403763388630781_-0.041309482489750554,LEFT_PRESS
0,18138,BA_LEFT_CLICK,0,0.22479920937413325_0.7904070929293441_-0.006235831808512399,0.28344341375156096_0.7695564893713166_-0.013039822857037385,0.32977529589085514_0.714059287407399_-0.021164130506595002,0.3582305263821826_0.6489198367200517_-0.03475393434871611,0.3719511995544976_0.5819377178740212_-0.03807548584434481,0.3202708596301705_0.5753745093078731_0.0070377302063714346,0.3481745700043671_0.5139475051486564_-0.00284149802063635,0.36981725179455466_0.47698502080351013_-0.01563915749303948,0.38704029153238306_0.4537028538259469_-0.050357697529652065,0.29145441624042867_0.5436820822645152_0.007299778972837812,0.3170135768079969_0.4473747147469578_0.00020511043824150596,0.3374752654801587_0.38872298604322597_-0.016748005210807815,0.35748455728870393_0.339597641629937_-0.03994803359884085,LEFT_PRESS
0,18171,BA_LEFT_CLICK,0,0.22436888896460813_0.790773547935852_-0.0096717591734449,0.2831565142291693_0.7678476665680067_-0.01508527634974734,0.32806236127017924_0.7097106171436317_-0.02307880825812024,0.35553673715150724_0.641862810484745_-0.036328338726436114,0.36916761357235484_0.5734023590717084_-0.039508922115112075,0.3195064373264814_0.575462230374918_0.007539048246003062,0.34691958864547673_0.5143415239591655_-0.002433846345223832,0.3687768656675163_0.47999197114872855_-0.015534649411141487,0.3860074435110933_0.4604419066168946_-0.050323356686479526,0.29098021723840617_0.5439031352749606_0.007551277793267161,0.31687847390367296_0.4478441105960892_0.0010450397849670603,0.33772863977517925_0.38945167069493236_-0.015530176209967054,0.3583706323765259_0.34020427998142455_-0.03902567808451702,LEFT_PRESS
0,18203,BA_LEFT_CLICK,0,0.22380046552845226_0.7905252514269897_-0.012002210569518402,0.2828700304522442_0.765496023040172_-0.016428020703287253,0.3262351976156155_0.7056342158943182_-0.02450914507718406,0.3530303065836936_0.6366823322233979_-0.03729890934155386,0.36744232383289_0.5667862168815428_-0.04026714421522199,0.31892351567348676_0.5757610029621963_0.007783864002590872,0.34591414324456743_0.5146089122406052_-0.0020050098106685066,0.3679943147233441_0.4821943749536508_-0.01494851767563789,0.3849577430435853_0.4661139165288673_-0.04956441879149014,0.29035546571424786_0.5445388738434427_0.007695434459502531,0.31665438902055193_0.44826269759170906_0.0022318437135689703,0.3378914458224475_0.38983968738602404_-0.013685513832220013,0.3590239766806397_0.3404698998629015_-0.03746635226108591,LEFT_PRESS
0,18236,BA_LEFT_CLICK,0,0.22311778669697752_0.7902484725305994_-0.013953144452681221,0.2822224188243808_0.7639973342745753_-0.017611146654678448,0.3243851007080014_0.7025638893627935_-0.02570414404560345,0.3507026354360986_0.6323581939266065_-0.03809651803196273,0.36611312553817477_0.5613511937353368_-0.04085622793206834,0.3183797280756699_0.5761509161507324_0.007954523214630681,0.3450584196409726_0.5151621044247474_-0.0016825369680263825,0.3672910442297709_0.4843891588488765_-0.014461852338266128,0.3840499916512837_0.47101108351758847_-0.048949765740837536,0.2899022991689935_0.545196953147325_0.007835289711519108,0.31655519399384635_0.44905760775751036_0.0030960142164606448,0.3380796263749838_0.3906583614658261_-0.012329680163104198,0.3595625188803699_0.3412477577447066_-0.03630192981320986,LEFT_PRESS
0,18270,BA_LEFT_CLICK,0,0.22247874979291526_0.7900660666139571_-0.015110691469279989,0.28166836407943263_0.7626799965166452_-0.018242656239663018,0.32268599995421854_0.6998777807063908_-0.026457243049059057,0.34830426533130077_0.6286865000189097_-0.03871880230284374,0.3644749039454019_0.5567520966127202_-0.041450006292416755,0.3178848608945264_0.5766965803555836_0.008145871956294695,0.34430221385647014_0.5161878180956146_-0.0013275923676759583,0.3666982023195467_0.4864594898732144_-0.01380485349007587,0.3832511384359257_0.4748808353695212_-0.048090275191470695,0.2894332881953633_0.5459879062411571_0.007933891763102234,0.31638086989196124_0.44999232205348144_0.0038580655693355084,0.33818005523168565_0.3917351108798142_-0.010952068319669455,0.3599221548919699_0.34247920948021965_-0.03500598097768123,LEFT_PRESS
0,18303,BA_LEFT_CLICK,0,0.2219593127100799_0.7909662630010961_-0.01643958793589915,0.2808533422721521_0.7629272957057479_-0.019150847930744848,0.32107974750556545_0.6980407333618046_-0.02747163803093731,0.34624915805742956_0.6253543237257602_-0.03961274877768073,0.36317293954235363_0.5534525720274198_-0.04230100613924194,0.3174268412283622_0.57728900170741_0.008293389836268362,0.34364563756695715_0.5169808397654932_-0.0013989176231599316,0.36612778649934463_0.4883167415548673_-0.013802378301685177,0.38267319830824986_0.4782421517016839_-0.04796213492807127,0.28919909804553323_0.5466331618497677_0.008085029134997703,0.3163505943987527_0.4509937470165645_0.004149697990365258,0.3383350412136994_0.39293887949059453_-0.010398392240803312,0.3602617376235979_0.34369676341814487_-0.03428881307384725,LEFT_PRESS
0,18337,BA_LEFT_CLICK,0,0.2217114845537451_0.7923117562810038_-0.017879925024584492,0.2798659712134278_0.7641866103339771_-0.02032383858286187,0.3198773158610503_0.6971453027920438_-0.02870694900125742,0.3447255213044947_0.6223204167213918_-0.04082566881641796,0.3619939256695275_0.5508389161424437_-0.04343365392758313,0.31706119439534847_0.5778154147181314_0.008363151200069377,0.3430682105502393_0.5177404864600692_-0.0017508017721157444,0.3655357638693518_0.4903422748795598_-0.014453207592062254,0.382266487142007_0.48170991560954657_-0.04875405597731572,0.2892272703607125_0.5471268000181443_0.008200592495877724,0.3164047243097431_0.451952493588746_0.003962666756826584,0.3383598538308686_0.3942821481710279_-0.010638763495763835,0.36045773571235795_0.345037291687351_-0.03447454921357915,LEFT_PRESS
0,18370,BA_LEFT_CLICK,0,0.22156581716722704_0.7939448582871322_-0.018793594322264642,0.27881147742736156_0.7659896529140934_-0.021037225060644506,0.318888608059934_0.6968645490802536_-0.02953428907847786,0.34352715762320085_0.6203725363037492_-0.04173643596541922,0.3606476143191151_0.5496754397071679_-0.044504587941756754,0.31644803970283275_0.5779137740543208_0.0084245035230743,0.3423948631827757_0.5178460466044262_-0.0021598883630737603,0.3648461981373363_0.49195044086388345_-0.015367301167958657,0.38190966483796474_0.4843376304399078_-0.04972176029718003,0.2890015846696888_0.5471491815229993_0.008283061269227013,0.31614364519906096_0.4525828412378792_0.003423536592259363,0.33821344868893194_0.3955253727345152_-0.011494798452441451,0.36050026015840264_0.34669221857517685_-0.03531590801042783,LEFT_PRESS
0,18404,BA_LEFT_CLICK,0,0.22136428405433065_0.7952869834696106_-0.019488227551508308,0.2780280175246224_0.7670457296707524_-0.021554351157333663,0.3180764881306102_0.6966461926775941_-0.030166275371363835,0.34252857328941766_0.6189173837678834_-0.042418510377979605,0.35922187210638457_0.547944072812182_-0.04524523424576991,0.3160276706157208_0.5781409247724789_0.008432550563782622,0.3419825113729418_0.5185445775331748_-0.0023275840808474973,0.3642399655785031_0.49251129306166647_-0.0157651096478412,0.38124370882387826_0.48439767564861813_-0.05013048022537296,0.28867461134651456_0.5473542333905491_0.008326611902954854,0.3157659159914021_0.4531996290846637_0.0031594577618713027,0.3377630511645855_0.39643166598546375_-0.011841942263273047,0.36008862770718175_0.34766977365278984_-0.03565476498256102,LEFT_PRESS
0,18438,BA_LEFT_CLICK,0,0.22082767645191484_0.7954106213406604_-0.019622770695152572,0.2773818006068409_0.7673667377740775_-0.02179350728304085,0.31754520277446197_0.6968150329651649_-0.03067615892032868,0.34181697894327123_0.6184323970617616_-0.04281037353323009,0.3582475276114077_0.5467371852631429_-0.045487532277673666,0.31615788897975927_0.5784170471834006_0.008314962851500646,0.34204451258307944_0.5190159503413592_-0.0021405222836751903,0.36398522631373936_0.4913598702495041_-0.015500591388965406,0.3807320500173241_0.481260856831303_-0.049706036802521274,0.28853963891394263_0.5476007200292423_0.008347150275423272,0.3153887738240055_0.4535012754570621_0.0031088552922626214,0.3371118147948886_0.39683605143918893_-0.011843295906088867,0.3593268244832503_0.3480803794500334_-0.03578403322895348,LEFT_RELEASE
0,18470,BA_LEFT_CLICK,0,0.22014663525161215_0.795525541445087_-0.01973734170060372,0.2764744464516593_0.7676059728074578_-0.022158673600442387,0.316781256518886_0.6974085841228339_-0.031225036704858832,0.341106273565231_0.6189903095675917_-0.0430376012352793,0.35781399737370256_0.5471435357280618_-0.04548341473720088,0.3160883161314698_0.5786976451243451_0.008190792336063494,0.3423807522879144_0.5186408618126992_-0.0017785506704345677,0.36439970792171905_0.4882650578931763_-0.0147827485733229,0.38130096632306343_0.4749860750390933_-0.048443188235275686,0.288326726990758_0.5478099733202995_0.00839505371595553,0.3151371577940219_0.45382869146435884_0.0030254013479248587,0.3365083209498331_0.3969185245791618_-0.011896693817060884,0.3584075211977758_0.3478171508977495_-0.035754004947344306,LEFT_RELEASE
0,18503,BA_LEFT_CLICK,0,0.21957781440208013_0.7964288159533108_-0.019587882815686988,0.2754154387283288_0.7688829283085273_-0.02243267641153906,0.3162164600071315_0.6985966065446355_-0.031784316797511335,0.3407673182754026_0.6198392331849266_-0.043499906697089565,0.3576573358422299_0.5483169570881563_-0.04576879494016659,0.3160388567358948_0.5788474150153391_0.007930185126461117,0.34290641953357864_0.5177848465470222_-0.0017560364611065656,0.3649592809743687_0.4847029371989405_-0.014436046344677456,0.38219744792035876_0.46776446594825155_-0.047595653903573946,0.2882685972355355_0.5476224898981524_0.008417616627773695,0.3149813611953921_0.45371844690775415_0.002619838686028791,0.3361297445951784_0.3963615868695215_-0.012481474666819332,0.35767025466726604_0.34706479163723647_-0.03621005005200692,LEFT_RELEASE
0,18537,BA_LEFT_CLICK,0,0.2190529636636548_0.7958745014130089_-0.018970818089555207,0.2748631205692261_0.7688089951011982_-0.022510566478466783,0.3160716642043594_0.6994362194474394_-0.03195314876195316,0.3407583906386936_0.6208139634331648_-0.0437108316725215,0.35793791424797217_0.549283243443047_-0.045435802162689304,0.31625666803603947_0.5788813763977999_0.00755740064557197,0.343527981915544_0.5166696053526996_-0.001735423350899718,0.36563160720404025_0.4809924244032412_-0.01409600208214112,0.3832032746509843_0.4608153334779006_-0.04679516124494092,0.2881631205958167_0.547385408853489_0.008342050412027879,0.3145613829016262_0.4531490868070566_0.0024165826807337385,0.3354717530774184_0.3953637579447139_-0.013022256921947289,0.35683595511091853_0.34594095827545696_-0.03689776747671754,LEFT_RELEASE
0,18570,BA_LEFT_CLICK,0,0.21886602696539345_0.7961707315015009_-0.01768668652940631,0.27439830633277656_0.7693256055620072_-0.022019625238971545,0.31598567756824525_0.7003525868364855_-0.03181127327248673,0.34068157069958405_0.6221923213164475_-0.0439245284561889,0.358220890852342_0.5511628327572147_-0.04549276015838173,0.3165896621265855_0.5785385079480739_0.007063291336503047,0.3441561474629009_0.5150791082209109_-0.001995319600557726,0.36622574093290994_0.4773286365784096_-0.014268377413441245,0.3841521435130543_0.45422447375635006_-0.046770904801426066,0.288208015798095_0.5468148822585724_0.00821694130101112,0.314112622318234_0.4524285130293245_0.0018916516717209326,0.334687247909475_0.3942347367100802_-0.014071534499502412,0.35576502778349806_0.34480893279239316_-0.03818537604211164,LEFT_RELEASE
0,18604,BA_LEFT_CLICK,0,0.2187568359117618_0.7952453296317428_-0.01612999219790173,0.27434379007240106_0.7687224320814419_-0.021354057317890036,0.31596315338462855_0.7010257780797231_-0.03166189088475879,0.3406565093443963_0.6237363800176356_-0.04417824097192896,0.3584793930789073_0.5523546050233682_-0.045627235823314884,0.31710372661899305_0.5782877689439084_0.006497929485961928,0.34504947775425626_0.513630733762245_-0.002112956425075087,0.36706961919743886_0.47369008726413153_-0.014054388992062811,0.3851201409617191_0.4478063992832478_-0.046339950436065785,0.28827200574760686_0.5465051241715736_0.008090854466146689,0.3139812976340977_0.45168644846209494_0.0016732778522121038,0.33425278666605046_0.39310494458618855_-0.014609726607780642,0.35512095529412024_0.34342041941582985_-0.039095550270067794,LEFT_RELEASE
0,18637,BA_LEFT_CLICK,0,0.21868482530442165_0.7950515231238818_-0.015324939223886112,0.27426812168614045_0.7687250274217453_-0.021135948936873525,0.3160851989924929_0.7015336942868986_-0.031668562047101466,0.34098937936196116_0.6247862565333346_-0.044381692292027576,0.3589521031014315_0.5535228737388485_-0.045735320014509764,0.31747857765635473_0.5780260114541075_0.006103332831323254,0.3458171364770104_0.5123285181316222_-0.0020967704697643546,0.36776497546735665_0.4704150395912735_-0.013786043429034237,0.38589313821149873_0.4421908527353904_-0.04598410644031381,0.2883556107130452_0.5462830788294464_0.008013155558853517,0.3137087547954343_0.4510737829266279_0.001446131924609115,0.33360087635508767_0.39208382086708626_-0.015235899758323818,0.3541786181018734_0.3422315027880655_-0.04004402418230943,LEFT_RELEASE
0,18672,BA_LEFT_CLICK,0,0.2186444783236765_0.7946055834092313_-0.013621369149494633,0.27425432893956486_0.7685532727079651_-0.020405406030602338,0.3163305417490022_0.7021004114308007_-0.03129233388298147,0.34135721784885237_0.6259996642919143_-0.04459569993156823,0.3590346738046163_0.5549271137074179_-0.04606769825041549,0.31796918142859637_0.5776586531536119_0.005602156912374583,0.34657528615838445_0.5109824281527587_-0.002267982176478293,0.36845170524838183_0.46744406122547855_-0.013850830806221393,0.3866144076677403_0.4375272965224188_-0.04609317207651786,0.2884753878471696_0.5460262756665539_0.00785301831793719,0.3135124881407756_0.45047538462148423_0.001131530352290289,0.33301213194840423_0.39119286908113543_-0.0159997767186044,0.3533382858503647_0.3411874220027913_-0.04109291997985023,LEFT_RELEASE
