participant_id,timestamp,task,trail,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,label
0,11628,BA_LEFT_CLICK,0,0.2978478017965096_0.7357691320345744_-0.03651443608045593,0.36625208959169175_0.7286992658853828_-0.026227259255113156,0.43374547052412216_0.6779001353951535_-0.012926623252482878,0.4829786104687257_0.617518019388614_0.00474747100643618,0.5189155894658268_0.5641865038481881_0.027628408512763287,0.4128871869701505_0.4851005302232486_0.015202270672068297,0.454587799113064_0.399979038450927_0.011498822035483034,0.48465246894596825_0.35434581020068495_0.0024040899644623133,0.5125699298921126_0.31890836962381813_-0.02506444197074825,0.386854224131962_0.4452167172201658_0.009334241625200607,0.42476797700196833_0.3362617867718062_0.0015752384449333706,0.4573410877234775_0.27326828138221754_-0.015956875611949674,0.48861373231722466_0.22838883320492614_-0.03310985238563337,NONE
0,11661,BA_LEFT_CLICK,0,0.29727826265646123_0.73506134292014_-0.036634985506057864,0.36556387746482677_0.7280131808662653_-0.026638590686847333,0.43304059257530364_0.6759449480988377_-0.014137339613796606,0.4828312979323231_0.6143676016414149_0.0024661959542616454,0.5182495322339774_0.5587373537705367_0.02430782448553412,0.4132424125399876_0.48664496551847314_0.014862380057847738,0.455653074821686_0.40280492179696603_0.010855510939829758,0.48600658328246127_0.35802464825782276_0.0014839589174850728,0.5139958347752014_0.3233157563870733_-0.026248068838725526,0.38750060814735127_0.4462380126292058_0.00928371520958813,0.42616544246888427_0.3381209435089366_0.0015721942492557175,0.4589491648393502_0.27575862325183115_-0.015934303943005174,0.4902269901109819_0.23131763513884632_-0.03341922260293419,NONE
0,11695,BA_LEFT_CLICK,0,0.29663501380406304_0.7344461523733741_-0.036743998646354775,0.36467988534092577_0.7278216307754708_-0.02711969088977938,0.4319072572423871_0.6732341717893118_-0.015350106972027888,0.4814821828351469_0.6090667226858126_-0.0001979352963936928,0.5158698484510613_0.5511307965029101_0.020294618457979908,0.41361999347422035_0.48879760870056044_0.014515020752172661,0.4566100028680605_0.4066238846230892_0.010000054625410407,0.4871265733314439_0.363121872288967_0.0003176024219404814,0.5151297995149549_0.3292669013075499_-0.027692260825165144,0.38819360866639485_0.44748013736204695_0.009219780417263285,0.4275155153291724_0.3403960158049215_0.0015449633604870325,0.46057477100035593_0.27896966272156687_-0.015912989214012598,0.49190576563462296_0.23510536214511943_-0.03376864867980524,LEFT_PRESS
0,11729,BA_LEFT_CLICK,0,0.2963412737728952_0.7347723001831536_-0.037906356250934685,0.3643128017053578_0.7273219565864716_-0.02811392572694115,0.4309126065599009_0.6693341669411846_-0.01707057048286523,0.4793148079670311_0.6012910945373525_-0.003319134865838099,0.511685365455185_0.5401075979319271_0.016013530373912614,0.4133720504014772_0.49156759078277507_0.014213196082290804,0.45611932973280295_0.41258779731181366_0.008917208681693531,0.4868174250183809_0.3716743569715697_-0.001574524489163466,0.5149822909593149_0.3395936870521282_-0.030074602849108404,0.38854425060346504_0.4491818926445357_0.009209162251734555,0.4284573683275622_0.34380534804814256_0.0014197027509678273,0.4618290384876017_0.28391490764269234_-0.015978267836530665,0.4935686603401874_0.24059039680799926_-0.034326316734753004,LEFT_PRESS
0,11762,BA_LEFT_CLICK,0,0.2956306664849757_0.7352514787192158_-0.03883616633867652,0.3639601917636851_0.7273491891476563_-0.02878782144922489,0.4293859840573537_0.6659525105930478_-0.018764759217941965,0.47678399397189153_0.5937972341503899_-0.006543789748062936,0.5070822429790772_0.528985921561484_0.01113594570187057,0.41337153568022106_0.4945821714001764_0.013943702046773272,0.45482832869064604_0.4179727480156192_0.007705067034714109,0.4849047287510481_0.3816234692846837_-0.0037873192108624047,0.5124764266776692_0.35487845611142915_-0.03301300176924263,0.3889771613088829_0.4511293953030675_0.009217549989886142,0.42921447468867635_0.3473843019561227_0.0011961119036093448,0.4626804904355434_0.2895845523424864_-0.016216324605909715,0.4953594339064578_0.24752739929072926_-0.03498313869683103,LEFT_PRESS
0,11796,BA_LEFT_CLICK,0,0.29496677149974815_0.7359330235858769_-0.03998381650571371,0.3636227728186019_0.7274276472928565_-0.02941331260791202,0.4277252150489225_0.6632034118634154_-0.019883283070917294,0.4741211618046342_0.5879996517917475_-0.008355096533862946,0.5033162031280738_0.5208348842618978_0.00846764940760394,0.41272707783502466_0.4968771538414851_0.01387152676955973,0.453179889362429_0.4221897518907364_0.007126717814725785,0.4828362583483574_0.389627057307172_-0.005074670193747907,0.5100618102683745_0.36697564181938014_-0.034897359263466154,0.3888616015599237_0.45302908701653244_0.009272374539786226,0.4293862439240673_0.3507085308517024_0.0010792995818626955,0.4631355954181216_0.29485916900220877_-0.01622152623603164,0.4966965899604019_0.2542225965890318_-0.03526591893552268,LEFT_PRESS
0,11828,BA_LEFT_CLICK,0,0.2945692235600433_0.7366773866764713_-0.04088705037931081,0.363255550961333_0.7273578053953204_-0.030036643094943204,0.42618328673945544_0.6609005876908056_-0.021000808948036326,0.4717675395854616_0.5835131366746396_-0.009940951013539789,0.5001776173677239_0.5146726359651976_0.006064100056821982,0.4125093738502036_0.4986304204685128_0.013743851673015872,0.45210556462715024_0.42502058913504087_0.006643963594374776,0.4812136148902033_0.3957453393882181_-0.0062590283379206895,0.5077869851218957_0.3772860460063159_-0.03669096245492805,0.3888648668993367_0.45460007653995327_0.009333659225077348,0.4294632976886161_0.35353566528042196_0.0008965351445016921,0.46327706797687707_0.2993196591344147_-0.01658411560113763,0.49733349567552065_0.25999915194773915_-0.036019751521098806,LEFT_PRESS
0,11862,BA_LEFT_CLICK,0,0.29398819759460143_0.7375379747670499_-0.041593131461934066,0.3630695267523428_0.7272811656190518_-0.030515651362837345,0.4248313037022486_0.6592602092845721_-0.02196686186294261,0.46969168965405655_0.5801457730688071_-0.011379135305861281,0.4974880123111561_0.5099292746962304_0.003910042238183721,0.4121380623392877_0.5006281980691463_0.013613983515031274,0.4511062127376394_0.42759028570012253_0.00626323043436823,0.4798072104050521_0.40078736733958453_-0.007121834534426518,0.505894437140409_0.38549827278298854_-0.03799576383133975,0.3886552568331443_0.45646325601231236_0.00935935659775807,0.42930535122843805_0.3562117383534117_0.000900165946287923,0.4631641834876418_0.30294768568727726_-0.01666797439380912,0.4976071408263815_0.2643834498903294_-0.03636992700270668,LEFT_PRESS
0,11894,BA_LEFT_CLICK,0,0.2931414839027075_0.738149436038463_-0.04200566771761244,0.3623016833468358_0.7276249508057884_-0.03094592627501567,0.4236624858748543_0.6581711736379849_-0.023025806489789514,0.4681992617002045_0.5775701139575177_-0.013248858972533264,0.4954744203069174_0.5064747374678609_0.0011601745223585001,0.4121963402599189_0.5027259189937997_0.013377912708621929,0.4505925414581932_0.43020491398299543_0.005707416289099198,0.47898359095206294_0.40504087123525406_-0.008077272477165848,0.5047332880546125_0.3922090370706139_-0.03920609858672021,0.38868140308499993_0.4581661590186054_0.009356834832387556,0.42925020968987326_0.3585692656560265_0.0008797778375967447,0.4630145096700573_0.30580534980180546_-0.016742917320127712,0.49780028389866937_0.26729961016822973_-0.036614605604583864,LEFT_PRESS
0,11928,BA_LEFT_CLICK,0,0.29256406397801626_0.7386472238872279_-0.042252852226381823,0.3614664840065703_0.7285263999299091_-0.03126684972934786,0.42290969665619754_0.6574060294674864_-0.02381058593050959,0.46707222555088324_0.5751526621346421_-0.014680171012197908,0.49395185694522575_0.5033404740830228_-0.0008758724422786053,0.41234936880827694_0.5044992485884419_0.013228910709223517,0.45013882022061646_0.43292118984003713_0.005116966051298889,0.4783908803872302_0.40902232220373363_-0.009061677219403578,0.5040737102547862_0.3979307702582215_-0.04033354059489726,0.3887917330141121_0.4595083290932413_0.00935690842553567,0.4292215757852696_0.3603627453266401_0.000749506250065494,0.46294446300833897_0.3077743426599716_-0.016766481535431088,0.49804644645830626_0.268891742062959_-0.036751095508714395,LEFT_PRESS
0,11961,BA_LEFT_CLICK,0,0.2921094296072482_0.7391579638937179_-0.042635499401955074,0.36087435025876885_0.7294179331458316_-0.03166998793119481,0.4226137139461281_0.6568493345297998_-0.024440298950325033,0.46676381781901777_0.5727984640888173_-0.015640209316662927,0.49342392075401087_0.49995301271597276_-0.0020870215250280233,0.4123412991981566_0.5059315855696671_0.013108533408086594,0.4497315510190225_0.4354099780522971_0.004724699602475574,0.47798204458650234_0.4123193728176897_-0.009774721284256611,0.5037441023285849_0.4022281163057594_-0.04113625246788787,0.3887351278682752_0.4605763073442647_0.009347075164195626,0.42904812521027746_0.36182718833437116_0.0006338031649922755,0.4626571894595582_0.30930148964235105_-0.016778934349057154,0.4980147569305153_0.2698466700175547_-0.03685849631244332,LEFT_PRESS
0,11995,BA_LEFT_CLICK,0,0.29198390823162074_0.7396050485785058_-0.04245728321001392,0.3604805373263846_0.7304905518847072_-0.031715566372349194,0.42277474705869694_0.6575614173346858_-0.02475291130991823,0.46710752928420596_0.5725598004573026_-0.016413959025901145,0.49298608651432624_0.4982602862923919_-0.003074266239263752,0.4119037350353289_0.506813227764358_0.012860341050895927,0.4493573486071186_0.436659050003941_0.0043829929597781585,0.47802922755000027_0.4135537053941207_-0.010290844783819704,0.5044198447939288_0.40324782078432314_-0.041618872253145596,0.388295928575214_0.46111737812982156_0.009301004958054804,0.42859862189521175_0.3623025485686505_0.0005064837384490512,0.4623411703832594_0.30933766488320763_-0.016810281256387293,0.4979000996690155_0.2692067859060878_-0.03696746309132887,LEFT_PRESS
0,12029,BA_LEFT_CLICK,0,0.2922168062651672_0.7401595666261714_-0.042632926043871734,0.3607184631119164_0.731494559046218_-0.03197863108354754,0.42366598252053855_0.6592644658989987_-0.024459776386038832,0.46854040212762116_0.5752654407114537_-0.015469332265505462,0.49467903654315654_0.5015461300539635_-0.00089858788192919,0.41146099252197654_0.5071521040849606_0.01269723032210102,0.4497733199009385_0.4367829418311558_0.004562426250585436,0.4791646709403756_0.41195290532100337_-0.009824335909396005,0.5063194604298696_0.39910659984721564_-0.040953099583026426,0.38779049113402075_0.4612509896391722_0.009272241613786526,0.428322257129588_0.36191096852716165_0.0007193466820930118,0.46224141985000355_0.3079202328053088_-0.01611719135804944,0.4973157176288892_0.2670169244199844_-0.03633419219280491,LEFT_RELEASE
0,12061,BA_LEFT_CLICK,0,0.2927264322061951_0.7405929052235446_-0.042102774808409765,0.360990897217591_0.7324492320987297_-0.03153526460280376,0.4247582292842531_0.6620239541774814_-0.023263624989522596,0.470644111929987_0.5804751899791362_-0.013489318670947766,0.4973370097521034_0.5076934579791755_0.0020560209517427198,0.41128403888299875_0.5064713189643796_0.012815427218229218,0.45092182822299687_0.43596341658672033_0.00514919898224554,0.48099003715208083_0.4088301717947971_-0.008736112981247577,0.5085585810010612_0.39311645663558503_-0.0395196749603245,0.3874618211985374_0.4607842616267278_0.009229292812165505,0.4280670535788841_0.36065816839930503_0.0009199385482958695,0.46206044649935707_0.3055588963768459_-0.01569841686379093,0.49650526475214396_0.2637933369469525_-0.03591058984299668,LEFT_RELEASE
0,12095,BA_LEFT_CLICK,0,0.29361060056842286_0.7411413378240078_-0.04124209748077627,0.3618824485136663_0.7332881558396588_-0.03098262141267743,0.4261836438407631_0.665352886982427_-0.022208085007296482,0.47276268839729163_0.5862836787662985_-0.011923436548010044,0.5002202719404767_0.5145724561836029_0.0044367713383633225,0.41137529767477365_0.5058602316889903_0.012829615322232759,0.45222822004376007_0.43462644973628_0.005578260352712326,0.4828526793550723_0.40508831021873565_-0.007692603682841996,0.5107920127920293_0.38653985052727907_-0.03813334098144319,0.38726208405500606_0.46050419028816814_0.009203709809753805,0.4278634808243042_0.3591486093234785_0.0011025849691146008,0.4619233866203384_0.3027397563570004_-0.015433505741685057,0.4957798872892335_0.26014028398131384_-0.03554144966522987,LEFT_RELEASE
0,12128,BA_LEFT_CLICK,0,0.2945681019127919_0.7417429118729758_-0.04009516609802434,0.3629217984830217_0.7342826023465928_-0.030326150676570626,0.4278568112079407_0.6685237455905803_-0.021256716328324064,0.47488125514898566_0.5913219054191973_-0.010894957562840408,0.5030700230562266_0.5207527992745801_0.0058655015748181605,0.41177369838495137_0.5049606620243186_0.012850624738121442,0.4537255539402815_0.43300230272000856_0.005911340896687073,0.48471447576135585_0.40133349083017045_-0.006689039103481086,0.5128131475299187_0.3802073748065889_-0.036734395549169754,0.3873619500542161_0.4599838027653551_0.00917182315788548,0.4278921919489484_0.35767625187490526_0.0012059000103563778,0.46182354964165345_0.3000547306150803_-0.015281506334089777,0.4949883345368922_0.2565462462737962_-0.035040945553144895,LEFT_RELEASE
0,12161,BA_LEFT_CLICK,0,0.2954768620729887_0.7423479103547039_-0.03916341273462447,0.36391354938784254_0.7350193893723915_-0.029653485374420717,0.4295248038152143_0.6718780889941317_-0.02010073763327693,0.4767831810467551_0.5969605246901247_-0.00928656280482326,0.5052469820947311_0.5279722545640122_0.008111499517873023,0.4120498552762595_0.504197745241403_0.01302442941505465,0.4548116385066869_0.4313460605731474_0.006465803054492603,0.4860388080203548_0.3975644904943366_-0.005507587677075793,0.5141951295733125_0.3739158869706679_-0.035082312584298114,0.3873184254761121_0.45972682788351826_0.009152169247681943,0.4276093174953922_0.35642900399092153_0.0013040388201785655,0.46125234705089296_0.29741402398829536_-0.015252146485919589,0.4937031903746463_0.25266962827323314_-0.03448348104426152,LEFT_RELEASE
0,12195,BA_LEFT_CLICK,0,0.29623079361919114_0.7429602260193588_-0.0385831313012097,0.3649244713023425_0.7358714370579108_-0.029256008173441757,0.43132145576312425_0.6752625977860341_-0.019223882772103115,0.4786472994608172_0.6027189572429446_-0.00763264811392239,0.5076836825347631_0.5355627087033948_0.010378483152163104,0.41222190498059014_0.5031765152753827_0.013231397119671131,0.4554566609163572_0.4292031540386571_0.0070495480040875524,0.4867834361333859_0.39364400295989194_-0.004365629880296652,0.5150630118846632_0.36784483678524404_-0.033572237420381915,0.3871655886169737_0.4591512283037476_0.00922577597317302,0.42701063791431304_0.3550645000276829_0.0013888247470150447,0.4604419115533731_0.29483958825496737_-0.015362438252349564,0.49240122746489345_0.2493124332513685_-0.03441134082848936,LEFT_RELEASE
0,12227,BA_LEFT_CLICK,0,0.2965626244736_0.743142721239834_-0.03786137087568074,0.3653466250288583_0.7364484094501007_-0.02882874427669515,0.4324282755266371_0.6783526162995062_-0.018363916093170774,0.47981432108263083_0.608185869834883_-0.005773020914042881,0.5102499151974272_0.5447172401171654_0.013056033425149978,0.4122613758941096_0.5025212625456998_0.013363424299168607,0.4559399916568987_0.4274315249055778_0.007502690354201591,0.4873087753406535_0.39017441700757727_-0.0034184525836844955,0.5156585170745641_0.36246833950189516_-0.03235879797005797,0.3868653873440795_0.45878504318796576_0.009248423033394048,0.42627757580691433_0.35387715391618935_0.0014776939280899412,0.45944134738845044_0.29256303107760673_-0.015670070402447278,0.4909934163972688_0.24621106596678696_-0.03460817327161717,LEFT_RELEASE
0,12263,BA_LEFT_CLICK,0,0.2969252268467175_0.7438386656316989_-0.03782443212210679,0.3657740530004579_0.7376194972134009_-0.028686873959964672,0.43331405916299365_0.6819660600577324_-0.01758409497265826,0.4806308927391363_0.6138080933746203_-0.003766669337626212,0.5119205613731823_0.553115036314466_0.01576123918900304,0.4118263674656234_0.501880175653549_0.013722240613307969,0.45569887628869954_0.42562176673651975_0.00822185458677085,0.48708240783622825_0.3869323120980357_-0.002210800731526988,0.5155504619216753_0.3575797200195612_-0.030849737491322717,0.3861602326104778_0.4584693201605716_0.009297916380316122,0.425160203708123_0.35276294702134875_0.001650281081841155,0.4581620323403868_0.29070157008188824_-0.015721239131787537,0.4895073402631245_0.24388087917876405_-0.03443646959511509,LEFT_RELEASE
0,12295,BA_LEFT_CLICK,0,0.2968885382011594_0.74435207664751_-0.03790837879371281,0.3661352357570711_0.7387228551178276_-0.02875390974479211,0.43420957047530767_0.6855490276459479_-0.017162279940643396,0.4813354577425633_0.6189265234515273_-0.002447744015595049,0.513538722181279_0.5610547512576886_0.017611591305807535,0.41140643579798397_0.5017643028763549_0.013871799160167708,0.45537598030342064_0.42448641967011486_0.008726354793207422,0.48679374533026193_0.3845708240245895_-0.0012268842831032892,0.5153418282775746_0.3538222169870235_-0.029527340385209055,0.3854150001104465_0.45851770347152065_0.00935965157568463,0.4240045939548102_0.35222764177197097_0.001803311570680749,0.4567729832922771_0.2894867197419632_-0.015876220152456856,0.48789621024989777_0.24227485362301004_-0.034467081483587195,LEFT_RELEASE
